"id";"first_name";"last_name";"email";"country";"bundesland";"stadt";"plz";"iban";"newsletter";"created_at"
"CUST-022979";"Eleonore";"Bohnbach";"Eleonore.Bohnbach@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE58301695805985901682";"False";"2026-03-04 23:05:19"
"CUST-022980";"Gundel";"Lange";"Gundel.Lange@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE48732277489547396026";"False";"2026-04-10 07:11:51"
"CUST-022981";"Else";"Schmidt";"Else.Schmidt@example.com";"DE";"Bayern";"München";"80331";"DE86162224834583659648";"True";"2026-04-21 08:28:01"
"CUST-022982";"Angelina";"Kühnert";"Angelina.Kühnert@example.com";"AT";"Sachsen";"Leipzig";"04109";"DE43202167559894951679";"True";"2026-05-21 18:34:55"
"CUST-022983";"Lisette";"Beer";"Lisette.Beer@example.com";"DE";"Berlin";"Berlin";"10115";"DE64125531454168933936";"True";"2026-04-07 19:39:09"
"CUST-022984";"Marzena";"Heser";"Marzena.Heser@example.com";"AT";"Baden-Württemberg";"Stuttgart";"70173";"DE31509011250527566558";"True";"2026-05-17 13:16:11"
"CUST-022985";"Mareike";"Schleich";"Mareike.Schleich@example.com";"CH";"Berlin";"Berlin";"10115";"DE71738328735142521075";"False";"2026-07-28 05:43:35"
"CUST-022986";"Mirjana";"Jockel";"Mirjana.Jockel@example.com";"DE";"Thüringen";"Erfurt";"99084";"DE10275500993722482525";"True";"2026-01-23 13:26:59"
"CUST-022987";"Marika";"Hertrampf";"Marika.Hertrampf@example.com";"AT";"Bayern";"München";"80331";"DE35019487086974179555";"True";"2026-04-11 19:25:45"
"CUST-022988";"Aleksandra";"Mentzel";"Aleksandra.Mentzel@example.com";"CH";"Baden-Württemberg";"Stuttgart";"70173";"DE28971569303648677656";"False";"2026-02-07 12:48:26"
"CUST-022989";"Kay-Uwe";"Bolander";"Kay-Uwe.Bolander@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE03104159273607333706";"True";"2026-05-12 12:04:44"
"CUST-022990";"Irmi";"Heydrich";"Irmi.Heydrich@example.com";"NL";"Sachsen";"Leipzig";"04109";"DE91569454994940258868";"False";"2026-04-27 07:59:50"
"CUST-022991";"Rouven";"Dörr";"Rouven.Dörr@example.com";"DE";"Brandenburg";"Potsdam";"14467";"DE70944803572151950824";"True";"2026-03-12 09:52:21"
"CUST-022992";"Wigbert";"Trubin";"Wigbert.Trubin@example.com";"PL";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE93250361540279317619";"True";"2026-03-02 19:38:08"
"CUST-022993";"Hiltraud";"Carsten";"Hiltraud.Carsten@example.com";"NL";"Bayern";"München";"80331";"DE98949424421251359894";"False";"2026-01-12 09:04:34"
"CUST-022994";"Milan";"Hertrampf";"Milan.Hertrampf@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE61802358373716196301";"True";"2026-03-30 19:40:46"
"CUST-022995";"Anton";"Riehl";"Anton.Riehl@example.com";"PL";"Bayern";"München";"80331";"DE08828378574162562497";"True";"2026-05-14 03:36:21"
"CUST-022996";"Janette";"Grein Groth";"Janette.Grein Groth@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE15665256946466537005";"False";"2026-03-17 11:49:54"
"CUST-022997";"Tilman";"Löffler";"Tilman.Löffler@example.com";"AT";"Bayern";"München";"80331";"DE45380710148830086830";"True";"2026-06-07 04:58:30"
"CUST-022998";"Sylvana";"Lachmann";"Sylvana.Lachmann@example.com";"PL";"Niedersachsen";"Hannover";"30159";"DE63599875385497060119";"True";"2026-01-30 12:59:04"
"CUST-022999";"Till";"Johann";"Till.Johann@example.com";"CH";"Berlin";"Berlin";"10115";"DE97479036435364094780";"False";"2026-06-26 02:33:43"
"CUST-023000";"Horst-Günter";"Haering";"Horst-Günter.Haering@example.com";"PL";"Nordrhein-Westfalen";"Köln";"50667";"DE32802771731115700439";"False";"2026-03-01 09:50:20"
"CUST-023001";"Svenja";"Baum";"Svenja.Baum@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE17844827143650125677";"False";"2026-07-20 02:33:13"
"CUST-023002";"Adele";"Mans";"Adele.Mans@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE82754289535330357961";"False";"2026-05-12 13:29:00"
"CUST-023003";"Georg";"Heintze";"Georg.Heintze@example.com";"NL";"Bayern";"München";"80331";"DE05144422825982628745";"True";"2026-05-09 05:37:01"
"CUST-023004";"Heinrich";"Flantz";"Heinrich.Flantz@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE53421855461932944664";"True";"2026-02-09 00:51:16"
"CUST-023005";"Henner";"Krebs";"Henner.Krebs@example.com";"PL";"Sachsen";"Leipzig";"04109";"DE06269440221227500357";"True";"2026-02-16 07:38:13"
"CUST-023006";"Annegret";"Roskoth";"Annegret.Roskoth@example.com";"AT";"Hessen";"Frankfurt am Main";"60311";"DE31486924656819171328";"False";"2026-03-28 21:19:43"
"CUST-023007";"Ehrenfried";"Stahr";"Ehrenfried.Stahr@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE32669033425938922112";"False";"2026-05-25 09:36:37"
"CUST-023008";"Wieland";"Koch II";"Wieland.Koch II@example.com";"DE";"Bayern";"München";"80331";"DE71657087224768911759";"True";"2026-04-29 18:19:41"
"CUST-023009";"Hans Dieter";"Hahn";"Hans Dieter.Hahn@example.com";"DE";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE35120972893656925368";"True";"2026-05-27 21:04:37"
"CUST-023010";"Krystyna";"Bloch";"Krystyna.Bloch@example.com";"DE";"Bremen";"Bremen";"28195";"DE47985504845602030890";"False";"2026-05-01 07:25:04"
"CUST-023011";"Mario";"Hettner";"Mario.Hettner@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE18863959475072399069";"False";"2026-03-18 23:22:11"
"CUST-023012";"Gotthilf";"Gerlach";"Gotthilf.Gerlach@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE59375828693682996599";"False";"2026-02-15 00:07:28"
"CUST-023013";"Hanife";"Drub";"Hanife.Drub@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE97308473688473208081";"True";"2026-03-17 09:44:47"
"CUST-023014";"Dogan";"Mitschke";"Dogan.Mitschke@example.com";"PL";"Nordrhein-Westfalen";"Köln";"50667";"DE97081255110298776888";"False";"2026-08-07 23:49:57"
"CUST-023015";"Natalja";"Seifert";"Natalja.Seifert@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE61284403350363133293";"False";"2026-06-02 02:31:50"
"CUST-023016";"Zeljko";"Boucsein";"Zeljko.Boucsein@example.com";"FR";"Niedersachsen";"Hannover";"30159";"DE86447316738984269552";"False";"2026-01-19 05:31:41"
"CUST-023017";"Sara";"Jäntsch";"Sara.Jäntsch@example.com";"CH";"Saarland";"Saarbrücken";"66111";"DE02753951422050138510";"False";"2026-06-05 00:52:34"
"CUST-023018";"Angelo";"Bohlander";"Angelo.Bohlander@example.com";"CH";"Niedersachsen";"Hannover";"30159";"DE54871041920779941981";"False";"2026-04-18 00:36:25"
"CUST-023019";"Enver";"Naser";"Enver.Naser@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE22640618802588972459";"True";"2026-04-05 01:15:59"
"CUST-023020";"Maren";"Lachmann";"Maren.Lachmann@example.com";"DE";"Hamburg";"Hamburg";"20095";"DE22611318736112698795";"False";"2026-04-17 20:02:47"
"CUST-023021";"Eva";"Hauffer";"Eva.Hauffer@example.com";"DE";"Hamburg";"Hamburg";"20095";"DE04246402704901166165";"False";"2026-07-18 15:14:55"
"CUST-023022";"Miroslav";"Hesse";"Miroslav.Hesse@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE94231049760812893797";"True";"2026-02-08 13:15:04"
"CUST-023023";"Catherine";"Hering";"Catherine.Hering@example.com";"NL";"Baden-Württemberg";"Stuttgart";"70173";"DE85744961678862896649";"False";"2026-03-31 06:13:48"
"CUST-023024";"Celal";"Bolnbach";"Celal.Bolnbach@example.com";"AT";"Hessen";"Frankfurt am Main";"60311";"DE37116154297344561025";"True";"2026-04-22 03:36:43"
"CUST-023025";"Emma";"Hentschel";"Emma.Hentschel@example.com";"AT";"Nordrhein-Westfalen";"Köln";"50667";"DE08896211726198475899";"True";"2026-03-16 12:37:40"
"CUST-023026";"Rocco";"Seifert";"Rocco.Seifert@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE02835368700739447479";"False";"2026-05-25 09:25:44"
"CUST-023027";"Irmtraut";"Stumpf";"Irmtraut.Stumpf@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE23998569382098222513";"False";"2026-04-02 09:34:37"
"CUST-023028";"Oxana";"Barkholz";"Oxana.Barkholz@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE48173800762495807260";"True";"2026-06-05 01:57:48"
"CUST-023029";"Elly";"Süßebier";"Elly.Süßebier@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE08119430740012952406";"False";"2026-02-18 17:29:28"
"CUST-023030";"Rosa-Maria";"Gute";"Rosa-Maria.Gute@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE46513229025511148227";"False";"2026-04-02 17:41:24"
"CUST-023031";"Andree";"Klemt";"Andree.Klemt@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE51274016140844672487";"False";"2026-05-06 09:32:07"
"CUST-023032";"Berndt";"Huhn";"Berndt.Huhn@example.com";"DE";"Brandenburg";"Potsdam";"14467";"DE69749518299719167757";"False";"2026-02-22 04:33:40"
"CUST-023033";"Ann";"Putz";"Ann.Putz@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE40344811299374329967";"False";"2026-02-09 19:51:41"
"CUST-023034";"Wulf";"Sölzer";"Wulf.Sölzer@example.com";"NL";"Bayern";"München";"80331";"DE02867514855242683762";"True";"2026-05-31 03:21:43"
"CUST-023035";"Janna";"Haering";"Janna.Haering@example.com";"AT";"Bayern";"München";"80331";"DE18860646738635186429";"True";"2026-05-15 14:36:28"
"CUST-023036";"Timm";"Kostolzin";"Timm.Kostolzin@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE32690405381288184898";"True";"2026-01-30 12:36:30"
"CUST-023037";"Elly";"Söding";"Elly.Söding@example.com";"DE";"Niedersachsen";"Hannover";"30159";"DE52118731836695413996";"True";"2026-03-15 22:28:33"
"CUST-023038";"Tassilo";"Hofmann";"Tassilo.Hofmann@example.com";"DE";"Bayern";"München";"80331";"DE84034755830860766090";"False";"2026-07-03 18:11:13"
"CUST-023039";"Gundel";"Stiebitz";"Gundel.Stiebitz@example.com";"DE";"Bayern";"München";"80331";"DE67543487263134909164";"False";"2026-05-09 20:26:43"
"CUST-023040";"Mesut";"Tlustek";"Mesut.Tlustek@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE92534717309546021825";"True";"2026-03-02 19:24:00"
"CUST-023041";"Alfons";"Steckel";"Alfons.Steckel@example.com";"AT";"Baden-Württemberg";"Stuttgart";"70173";"DE46165912096247870875";"True";"2026-03-23 17:29:05"
"CUST-023042";"Irmtraut";"Junitz";"Irmtraut.Junitz@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE06525138857936173819";"False";"2026-02-04 23:03:00"
"CUST-023043";"Trudel";"Weinhage";"Trudel.Weinhage@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE28720541676572051064";"False";"2026-01-03 21:04:12"
"CUST-023044";"Mareike";"Meyer";"Mareike.Meyer@example.com";"DE";"Bayern";"München";"80331";"DE58487587653863561951";"False";"2026-04-16 05:22:35"
"CUST-023045";"Wulf";"Beckmann";"Wulf.Beckmann@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE94458344989411147865";"True";"2026-06-01 02:02:34"
"CUST-023046";"Karl-Hans";"Bärer";"Karl-Hans.Bärer@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE38725935176226623878";"True";"2026-05-01 02:53:52"
"CUST-023047";"Engin";"Gertz";"Engin.Gertz@example.com";"NL";"Brandenburg";"Potsdam";"14467";"DE22188707667134762115";"True";"2026-01-07 12:28:28"
"CUST-023048";"Wolf-Rüdiger";"Süßebier";"Wolf-Rüdiger.Süßebier@example.com";"FR";"Nordrhein-Westfalen";"Köln";"50667";"DE68250918841109129860";"True";"2026-03-07 01:08:41"
"CUST-023049";"Kevin";"Pärtzelt";"Kevin.Pärtzelt@example.com";"DE";"Berlin";"Berlin";"10115";"DE97946059299526794642";"False";"2026-03-25 21:53:22"
"CUST-023050";"Marta";"Adolph";"Marta.Adolph@example.com";"NL";"Bayern";"München";"80331";"DE39623015847029995291";"False";"2026-06-08 03:25:23"
"CUST-023051";"Ian";"Gertz";"Ian.Gertz@example.com";"NL";"Nordrhein-Westfalen";"Köln";"50667";"DE44030682457519960242";"False";"2026-03-16 05:47:02"
"CUST-023052";"Ismail";"Adler";"Ismail.Adler@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE47396725061603550117";"True";"2026-01-15 17:03:53"
"CUST-023053";"Olav";"Stolze";"Olav.Stolze@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE04074804170842930057";"True";"2026-01-31 19:15:23"
"CUST-023054";"Hans-Jörg";"Meister";"Hans-Jörg.Meister@example.com";"DE";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE62171711145782842819";"True";"2026-04-25 21:58:00"
"CUST-023055";"Bernd-Dieter";"Wiek";"Bernd-Dieter.Wiek@example.com";"DE";"Bayern";"München";"80331";"DE21362079107459398171";"True";"2026-04-04 08:31:16"
"CUST-023056";"Ekkehard";"Kroker";"Ekkehard.Kroker@example.com";"CH";"Thüringen";"Erfurt";"99084";"DE21863974901460498338";"True";"2026-07-25 06:25:54"
"CUST-023057";"Agata";"Freudenberger";"Agata.Freudenberger@example.com";"DE";"Berlin";"Berlin";"10115";"DE50532964960689752469";"False";"2026-08-07 22:00:41"
"CUST-023058";"Reingard";"Trupp";"Reingard.Trupp@example.com";"NL";"Baden-Württemberg";"Stuttgart";"70173";"DE48475138523383204995";"True";"2026-04-29 11:22:37"
"CUST-023059";"Adalbert";"Eberth";"Adalbert.Eberth@example.com";"FR";"Rheinland-Pfalz";"Mainz";"55116";"DE18278130984034067414";"True";"2026-03-10 23:04:44"
"CUST-023060";"Pawel";"Dörschner";"Pawel.Dörschner@example.com";"NL";"Bayern";"München";"80331";"DE70520520766021657570";"True";"2026-05-25 13:44:24"
"CUST-023061";"Reinhard";"Hethur";"Reinhard.Hethur@example.com";"CH";"Bayern";"München";"80331";"DE50604555356256333105";"True";"2026-02-18 03:41:15"
"CUST-023062";"Adele";"Lehmann";"Adele.Lehmann@example.com";"FR";"Bayern";"München";"80331";"DE72213211500330796916";"True";"2026-06-10 20:01:57"
"CUST-023063";"Hartwig";"Gröttner";"Hartwig.Gröttner@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE52441477227221423161";"True";"2026-05-27 12:35:32"
"CUST-023064";"Dimitri";"Briemer";"Dimitri.Briemer@example.com";"AT";"Bayern";"München";"80331";"DE48913377608029754728";"False";"2026-02-03 01:27:52"
"CUST-023065";"Giorgio";"Caspar";"Giorgio.Caspar@example.com";"AT";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE10691235039071048179";"True";"2026-06-15 09:11:18"
"CUST-023066";"Ditmar";"Hering";"Ditmar.Hering@example.com";"AT";"Berlin";"Berlin";"10115";"DE61361265276573484520";"False";"2026-07-25 15:45:17"
"CUST-023067";"Janko";"Herrmann";"Janko.Herrmann@example.com";"AT";"Schleswig-Holstein";"Kiel";"24103";"DE18846672092104017681";"True";"2026-07-10 19:12:44"
"CUST-023068";"Marcus";"Drubin";"Marcus.Drubin@example.com";"DE";"Bayern";"München";"80331";"DE04510372198438281908";"False";"2026-05-26 03:46:20"
"CUST-023069";"Torsten";"Fliegner";"Torsten.Fliegner@example.com";"NL";"Rheinland-Pfalz";"Mainz";"55116";"DE88870871119799209196";"True";"2026-03-30 04:08:19"
"CUST-023070";"Lutz";"Mude";"Lutz.Mude@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE06488449001883428410";"True";"2026-08-05 03:24:30"
"CUST-023071";"Marius";"Killer";"Marius.Killer@example.com";"DE";"Bayern";"München";"80331";"DE72752607123034566188";"True";"2026-08-09 21:44:25"
"CUST-023072";"Ana";"Koch";"Ana.Koch@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE68464684542620861231";"False";"2026-04-08 13:05:37"
"CUST-023073";"Mesut";"Karge";"Mesut.Karge@example.com";"AT";"Hamburg";"Hamburg";"20095";"DE49594262658029963429";"False";"2026-06-18 08:16:34"
"CUST-023074";"Fritz";"Rosenow";"Fritz.Rosenow@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE85169003106927668308";"False";"2026-03-20 15:46:29"
"CUST-023075";"Tom";"Rudolph";"Tom.Rudolph@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE35935757142552107456";"True";"2026-08-12 02:57:14"
"CUST-023076";"Hanny";"Albers";"Hanny.Albers@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE47021694108752733156";"False";"2026-06-15 23:35:14"
"CUST-023077";"Hans-Jochen";"Schulz";"Hans-Jochen.Schulz@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE04514275768679569054";"False";"2026-02-23 03:19:30"
"CUST-023078";"Rotraut";"Baum";"Rotraut.Baum@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE20424791970943181783";"False";"2026-02-07 23:24:09"
"CUST-023079";"Doris";"Paffrath";"Doris.Paffrath@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE63851764960438333968";"False";"2026-01-09 09:39:36"
"CUST-023080";"Hans Georg";"Henk";"Hans Georg.Henk@example.com";"DE";"Bremen";"Bremen";"28195";"DE66094207307875278774";"False";"2026-04-03 17:12:06"
"CUST-023081";"Wolf-Dieter";"Krein";"Wolf-Dieter.Krein@example.com";"FR";"Berlin";"Berlin";"10115";"DE61119648519215526649";"True";"2026-02-06 07:58:52"
"CUST-023082";"Meinrad";"Ring";"Meinrad.Ring@example.com";"CH";"Schleswig-Holstein";"Kiel";"24103";"DE47222745932473048850";"False";"2026-03-27 21:09:30"
"CUST-023083";"Juergen";"Budig";"Juergen.Budig@example.com";"FR";"Rheinland-Pfalz";"Mainz";"55116";"DE63025072524589480990";"True";"2026-06-15 19:43:52"
"CUST-023084";"Wibke";"Zänker";"Wibke.Zänker@example.com";"DE";"Bayern";"München";"80331";"DE17524814541452681173";"False";"2026-07-18 11:06:18"
"CUST-023085";"Bekir";"Wilms";"Bekir.Wilms@example.com";"NL";"Thüringen";"Erfurt";"99084";"DE30414605483977094279";"False";"2026-02-17 00:30:04"
"CUST-023086";"Jaroslav";"Kallert";"Jaroslav.Kallert@example.com";"DE";"Bayern";"München";"80331";"DE24446117113657557995";"False";"2026-06-22 23:33:10"
"CUST-023087";"Hanne-Lore";"Täsche";"Hanne-Lore.Täsche@example.com";"FR";"Sachsen";"Leipzig";"04109";"DE59776383428963275988";"False";"2026-05-27 22:45:04"
"CUST-023088";"Siglinde";"Schinke";"Siglinde.Schinke@example.com";"NL";"Hessen";"Frankfurt am Main";"60311";"DE74860336561505684779";"True";"2026-06-21 17:32:29"
"CUST-023089";"Sara";"Wirth";"Sara.Wirth@example.com";"AT";"Bayern";"München";"80331";"DE19271972406639787371";"False";"2026-04-12 12:35:36"
"CUST-023090";"Adeline";"Kruschwitz";"Adeline.Kruschwitz@example.com";"PL";"Bayern";"München";"80331";"DE56580338081773502405";"False";"2026-01-15 03:01:54"
"CUST-023091";"Brit";"Krebs";"Brit.Krebs@example.com";"CH";"Nordrhein-Westfalen";"Köln";"50667";"DE94735981761429285610";"False";"2026-07-14 11:09:32"
"CUST-023092";"Marleen";"Anders";"Marleen.Anders@example.com";"CH";"Baden-Württemberg";"Stuttgart";"70173";"DE83662517621194822366";"False";"2026-06-15 13:10:36"
"CUST-023093";"Hans-Rudolf";"Gierschner";"Hans-Rudolf.Gierschner@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE37849272881316888227";"False";"2026-07-27 08:45:13"
"CUST-023094";"Hans D.";"Rudolph";"Hans D..Rudolph@example.com";"AT";"Berlin";"Berlin";"10115";"DE91423305562875620780";"False";"2026-06-14 23:11:36"
"CUST-023095";"Elke";"Sager";"Elke.Sager@example.com";"AT";"Sachsen";"Leipzig";"04109";"DE70033314143438649074";"False";"2026-04-09 21:17:00"
"CUST-023096";"Ayten";"Hethur";"Ayten.Hethur@example.com";"DE";"Thüringen";"Erfurt";"99084";"DE75979507652381468380";"False";"2026-05-26 04:11:07"
"CUST-023097";"Dorothee";"Otto";"Dorothee.Otto@example.com";"NL";"Nordrhein-Westfalen";"Köln";"50667";"DE94379002401437259105";"True";"2026-01-09 18:53:39"
"CUST-023098";"Holger";"Linke";"Holger.Linke@example.com";"AT";"Nordrhein-Westfalen";"Köln";"50667";"DE45330753745598719498";"True";"2026-07-07 22:32:51"
"CUST-023099";"Clemens";"Steckel";"Clemens.Steckel@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE63725503299633443714";"False";"2026-04-04 03:00:13"
"CUST-023100";"Ferdi";"Gierschner";"Ferdi.Gierschner@example.com";"NL";"Mecklenburg-Vorpommern";"Rostock";"18055";"DE21807887001936801928";"False";"2026-03-02 21:21:19"
"CUST-023101";"Oswald";"Faust";"Oswald.Faust@example.com";"NL";"Hessen";"Frankfurt am Main";"60311";"DE86396544070324549687";"True";"2026-07-05 04:16:00"
"CUST-023102";"Philip";"Textor";"Philip.Textor@example.com";"PL";"Hessen";"Frankfurt am Main";"60311";"DE25672627462528940530";"True";"2026-04-05 06:48:47"
"CUST-023103";"Lisette";"Schuster";"Lisette.Schuster@example.com";"DE";"Berlin";"Berlin";"10115";"DE06066363084014120619";"True";"2026-08-05 22:06:33"
"CUST-023104";"Tilly";"Spieß";"Tilly.Spieß@example.com";"FR";"Nordrhein-Westfalen";"Köln";"50667";"DE73469291716701046411";"True";"2026-04-15 15:14:30"
"CUST-023105";"Mareike";"Briemer";"Mareike.Briemer@example.com";"AT";"Baden-Württemberg";"Stuttgart";"70173";"DE45918626070253477804";"False";"2026-07-01 04:19:36"
"CUST-023106";"Yasmin";"Hesse";"Yasmin.Hesse@example.com";"CH";"Rheinland-Pfalz";"Mainz";"55116";"DE90590725677753409016";"False";"2026-06-26 08:50:29"
"CUST-023107";"Jolanthe";"Seifert";"Jolanthe.Seifert@example.com";"FR";"Baden-Württemberg";"Stuttgart";"70173";"DE15630397915724691973";"True";"2026-06-07 11:43:00"
"CUST-023108";"Lili";"Kobelt";"Lili.Kobelt@example.com";"AT";"Bayern";"München";"80331";"DE03506873411416053692";"False";"2026-01-06 18:38:48"
"CUST-023109";"Valerie";"Kabus";"Valerie.Kabus@example.com";"DE";"Schleswig-Holstein";"Kiel";"24103";"DE58642787852276581316";"False";"2026-03-05 14:08:45"
"CUST-023110";"Canan";"Fritsch";"Canan.Fritsch@example.com";"DE";"Bayern";"München";"80331";"DE32382867973173191518";"True";"2026-02-18 21:05:10"
"CUST-023111";"Gundel";"Hörle";"Gundel.Hörle@example.com";"CH";"Bayern";"München";"80331";"DE77770794233692335873";"False";"2026-07-29 11:48:06"
"CUST-023112";"Frieder";"Salz";"Frieder.Salz@example.com";"FR";"Niedersachsen";"Hannover";"30159";"DE82267848048770672436";"True";"2026-06-25 07:50:45"
"CUST-023113";"Dietlind";"Flantz";"Dietlind.Flantz@example.com";"DE";"Sachsen-Anhalt";"Magdeburg";"39104";"DE58098748273423211407";"True";"2026-03-10 06:48:43"
"CUST-023114";"Joanna";"Geisel";"Joanna.Geisel@example.com";"CH";"Hessen";"Frankfurt am Main";"60311";"DE29368618467988551573";"True";"2026-02-12 15:22:08"
"CUST-023115";"Dagobert";"Wernecke";"Dagobert.Wernecke@example.com";"DE";"Hessen";"Frankfurt am Main";"60311";"DE39574773845115582825";"False";"2026-03-18 23:35:36"
"CUST-023116";"Edelgard";"Flantz";"Edelgard.Flantz@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE27666431828880769924";"True";"2026-07-19 16:35:40"
"CUST-023117";"Clemens";"Schlosser";"Clemens.Schlosser@example.com";"FR";"Thüringen";"Erfurt";"99084";"DE79133079932035166469";"True";"2026-07-15 01:54:25"
"CUST-023118";"Patric";"Mude";"Patric.Mude@example.com";"DE";"Sachsen-Anhalt";"Magdeburg";"39104";"DE36493920286296500464";"True";"2026-06-12 22:24:53"
"CUST-023119";"Stanislav";"Johann";"Stanislav.Johann@example.com";"NL";"Bayern";"München";"80331";"DE52792192296555887007";"False";"2026-03-04 13:06:04"
"CUST-023120";"Ortrud";"Peukert";"Ortrud.Peukert@example.com";"AT";"Niedersachsen";"Hannover";"30159";"DE93799567319245566720";"True";"2026-02-11 06:47:32"
"CUST-023121";"Tim";"Kreusel";"Tim.Kreusel@example.com";"CH";"Bayern";"München";"80331";"DE60526798636629000308";"True";"2026-07-12 15:47:52"
"CUST-023122";"Aribert";"Käster";"Aribert.Käster@example.com";"DE";"Sachsen";"Leipzig";"04109";"DE89644912895393358919";"True";"2026-04-22 12:38:20"
"CUST-023123";"Bernt";"Schlosser";"Bernt.Schlosser@example.com";"NL";"Hessen";"Frankfurt am Main";"60311";"DE82109027037886586403";"True";"2026-01-22 04:40:52"
"CUST-023124";"Karl-Hermann";"Killer";"Karl-Hermann.Killer@example.com";"AT";"Baden-Württemberg";"Stuttgart";"70173";"DE86965967666250668966";"True";"2026-04-06 06:15:54"
"CUST-023125";"Anatol";"Eckbauer";"Anatol.Eckbauer@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE17669289014165725886";"True";"2026-07-05 16:22:44"
"CUST-023126";"Alena";"Stadelmann";"Alena.Stadelmann@example.com";"DE";"Baden-Württemberg";"Stuttgart";"70173";"DE27840927705539244537";"False";"2026-05-03 06:02:12"
"CUST-023127";"Gottfried";"Rädel";"Gottfried.Rädel@example.com";"CH";"Hessen";"Frankfurt am Main";"60311";"DE36734480372694452262";"False";"2026-07-26 05:50:15"
"CUST-023128";"Berend";"Hornig";"Berend.Hornig@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE86867095965327348838";"False";"2026-01-21 17:49:23"
"CUST-023129";"Alf";"Hesse";"Alf.Hesse@example.com";"DE";"Bayern";"München";"80331";"DE52749708003579707653";"False";"2026-03-14 04:41:46"
"CUST-023130";"Hilmar";"Schomber";"Hilmar.Schomber@example.com";"AT";"Nordrhein-Westfalen";"Köln";"50667";"DE06721435347903416215";"True";"2026-01-22 17:02:54"
"CUST-023131";"Hanns";"Römer";"Hanns.Römer@example.com";"NL";"Nordrhein-Westfalen";"Köln";"50667";"DE98214224072525228278";"True";"2026-03-24 03:11:11"
"CUST-023132";"Lissi";"Kuhl";"Lissi.Kuhl@example.com";"DE";"Nordrhein-Westfalen";"Köln";"50667";"DE59622354881774296379";"True";"2026-07-25 14:50:06"
"CUST-023133";"Gaby";"Walter";"Gaby.Walter@example.com";"NL";"Bayern";"München";"80331";"DE78736436247534139758";"False";"2026-04-05 17:25:44"
"CUST-023134";"Annita";"Pechel";"Annita.Pechel@example.com";"DE";"Rheinland-Pfalz";"Mainz";"55116";"DE19702364142055155081";"True";"2026-04-15 10:59:54"
"CUST-023135";"Paul-Heinz";"Wende";"Paul-Heinz.Wende@example.com";"DE";"Bayern";"München";"80331";"DE92241595792626717727";"False";"2026-06-06 02:23:59"
